onset	duration	trial_type	trial_name	stim_file	stim_file_index	event_sample	ISI	task_name
29.0039	0.5	61	DIAGONAL-RD-LU-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	31	14850	0.35	prf
29.8535	0.5	62	DIAGONAL-RD-LU-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	32	15285	0.35	prf
30.7031	0.5	63	DIAGONAL-RD-LU-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	33	15720	0.35	prf
31.8047	0.5	64	DIAGONAL-RD-LU-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	34	16284	0.35	prf
32.6543	0.5	65	DIAGONAL-RD-LU-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	35	16719	0.35	prf
33.5039	0.5	66	DIAGONAL-RD-LU-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	36	17154	0.35	prf
34.3535	0.5	67	DIAGONAL-RD-LU-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	37	17589	0.35	prf
35.2051	0.5	68	DIAGONAL-RD-LU-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	38	18025	0.35	prf
36.1543	0.5	69	DIAGONAL-RD-LU-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	39	18511	0.35	prf
37.1543	0.5	70	DIAGONAL-RD-LU-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	40	19023	0.35	prf
38.1055	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	41	19510	0.35	prf
38.7051	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	42	19817	0.35	prf
39.5547	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	43	20252	0.35	prf
40.4043	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	44	20687	0.35	prf
41.2559	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	45	21123	0.35	prf
42.0391	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	46	21524	0.35	prf
42.8555	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	47	21942	0.35	prf
43.7051	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	48	22377	0.35	prf
44.6562	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	49	22864	0.35	prf
45.4062	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	50	23248	0.35	prf
46.2559	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	51	23683	0.35	prf
47.1055	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	52	24118	0.35	prf
47.9551	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	53	24553	0.35	prf
48.8066	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	54	24989	0.35	prf
49.4062	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	55	25296	0.35	prf
50.2559	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	56	25731	0.35	prf
51.1055	0.5	31	HORIZONTAL-U-D-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	57	26166	0.35	prf
52.207	0.5	32	HORIZONTAL-U-D-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	58	26730	0.35	prf
53.0566	0.5	33	HORIZONTAL-U-D-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	59	27165	0.35	prf
53.6562	0.5	34	HORIZONTAL-U-D-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	60	27472	0.35	prf
54.5059	0.5	35	HORIZONTAL-U-D-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	61	27907	0.35	prf
55.3574	0.5	36	HORIZONTAL-U-D-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	62	28343	0.35	prf
56.207	0.5	37	HORIZONTAL-U-D-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	63	28778	0.35	prf
57.0566	0.5	38	HORIZONTAL-U-D-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	64	29213	0.35	prf
57.9082	0.5	39	HORIZONTAL-U-D-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	65	29649	0.35	prf
58.5078	0.5	40	HORIZONTAL-U-D-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	66	29956	0.35	prf
59.3574	0.5	41	HORIZONTAL-U-D-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	67	30391	0.35	prf
60.3066	0.5	42	HORIZONTAL-U-D-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	68	30877	0.35	prf
61.0586	0.5	43	HORIZONTAL-U-D-13	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	69	31262	0.35	prf
61.9082	0.5	44	HORIZONTAL-U-D-14	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	70	31697	0.35	prf
62.7578	0.5	45	HORIZONTAL-U-D-15	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	71	32132	0.35	prf
63.6074	0.5	46	HORIZONTAL-U-D-16	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	72	32567	0.35	prf
64.709	0.5	47	HORIZONTAL-U-D-17	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	73	33131	0.35	prf
65.5586	0.5	48	HORIZONTAL-U-D-18	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	74	33566	0.35	prf
66.4082	0.5	49	HORIZONTAL-U-D-19	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	75	34001	0.35	prf
67.2578	0.5	50	HORIZONTAL-U-D-20	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	76	34436	0.35	prf
68.1094	0.5	51	HORIZONTAL-U-D-21	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	77	34872	0.35	prf
69.209	0.5	52	HORIZONTAL-U-D-22	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	78	35435	0.35	prf
70.0586	0.5	53	HORIZONTAL-U-D-23	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	79	35870	0.35	prf
70.9082	0.5	54	HORIZONTAL-U-D-24	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	80	36305	0.35	prf
71.5098	0.5	55	HORIZONTAL-U-D-25	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	81	36613	0.35	prf
72.3594	0.5	56	HORIZONTAL-U-D-26	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	82	37048	0.35	prf
73.3086	0.5	57	HORIZONTAL-U-D-27	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	83	37534	0.35	prf
74.3086	0.5	58	HORIZONTAL-U-D-28	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	84	38046	0.35	prf
75.1602	0.5	71	DIAGONAL-LD-RU-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	85	38482	0.35	prf
75.793	0.5	72	DIAGONAL-LD-RU-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	86	38806	0.35	prf
76.6094	0.5	73	DIAGONAL-LD-RU-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	87	39224	0.35	prf
77.5762	0.5	74	DIAGONAL-LD-RU-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	88	39719	0.35	prf
78.5605	0.5	75	DIAGONAL-LD-RU-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	89	40223	0.35	prf
79.4102	0.5	76	DIAGONAL-LD-RU-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	90	40658	0.35	prf
80.2598	0.5	77	DIAGONAL-LD-RU-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	91	41093	0.35	prf
81.1094	0.5	78	DIAGONAL-LD-RU-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	92	41528	0.35	prf
82.0605	0.5	79	DIAGONAL-LD-RU-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	93	42015	0.35	prf
82.8105	0.5	80	DIAGONAL-LD-RU-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	94	42399	0.35	prf
83.6602	0.5	81	DIAGONAL-LD-RU-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	95	42834	0.35	prf
84.5117	0.5	82	DIAGONAL-LD-RU-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	96	43270	0.35	prf
85.3613	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	97	43705	0.35	prf
86.3105	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	98	44191	0.35	prf
87.1621	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	99	44627	0.35	prf
87.9121	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	100	45011	0.35	prf
88.7617	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	101	45446	0.35	prf
89.6113	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	102	45881	0.35	prf
90.4609	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	103	46316	0.35	prf
91.3125	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	104	46752	0.35	prf
92.1621	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	105	47187	0.35	prf
92.7617	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	106	47494	0.35	prf
93.6113	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	107	47929	0.35	prf
94.7129	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	108	48493	0.35	prf
95.3789	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	109	48834	0.35	prf
96.1621	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	110	49235	0.35	prf
97.0117	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	111	49670	0.35	prf
97.6797	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	112	50012	0.35	prf
98.7129	0.5	30	VERTICAL-L-R-28	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	113	50541	0.35	prf
99.5625	0.5	29	VERTICAL-L-R-27	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	114	50976	0.35	prf
100.2461	0.5	28	VERTICAL-L-R-26	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	115	51326	0.35	prf
101.0137	0.5	27	VERTICAL-L-R-25	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	116	51719	0.35	prf
101.8633	0.5	26	VERTICAL-L-R-24	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	117	52154	0.35	prf
102.8633	0.5	25	VERTICAL-L-R-23	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	118	52666	0.35	prf
103.5625	0.5	24	VERTICAL-L-R-22	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	119	53024	0.35	prf
104.4141	0.5	23	VERTICAL-L-R-21	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	120	53460	0.35	prf
105.0137	0.5	22	VERTICAL-L-R-20	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	121	53767	0.35	prf
105.8633	0.5	21	VERTICAL-L-R-19	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	122	54202	0.35	prf
106.9629	0.5	20	VERTICAL-L-R-18	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	123	54765	0.35	prf
107.5645	0.5	19	VERTICAL-L-R-17	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	124	55073	0.35	prf
108.4141	0.5	18	VERTICAL-L-R-16	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	125	55508	0.35	prf
109.2637	0.5	17	VERTICAL-L-R-15	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	126	55943	0.35	prf
110.0137	0.5	16	VERTICAL-L-R-14	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	127	56327	0.35	prf
110.9648	0.5	15	VERTICAL-L-R-13	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	128	56814	0.35	prf
111.8145	0.5	14	VERTICAL-L-R-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	129	57249	0.35	prf
112.6484	0.5	13	VERTICAL-L-R-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	130	57676	0.35	prf
113.4141	0.5	12	VERTICAL-L-R-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	131	58068	0.35	prf
114.2656	0.5	11	VERTICAL-L-R-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	132	58504	0.35	prf
115.2148	0.5	10	VERTICAL-L-R-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	133	58990	0.35	prf
116.0645	0.5	9	VERTICAL-L-R-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	134	59425	0.35	prf
116.8145	0.5	8	VERTICAL-L-R-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	135	59809	0.35	prf
117.666	0.5	7	VERTICAL-L-R-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	136	60245	0.35	prf
118.5156	0.5	6	VERTICAL-L-R-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	137	60680	0.35	prf
119.3652	0.5	5	VERTICAL-L-R-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	138	61115	0.35	prf
120.082	0.5	4	VERTICAL-L-R-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	139	61482	0.35	prf
121.0664	0.5	3	VERTICAL-L-R-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	140	61986	0.35	prf
121.916	0.5	83	DIAGONAL-LU-RD-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	141	62421	0.35	prf
122.5156	0.5	84	DIAGONAL-LU-RD-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	142	62728	0.35	prf
123.6152	0.5	85	DIAGONAL-LU-RD-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	143	63291	0.35	prf
124.4668	0.5	86	DIAGONAL-LU-RD-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	144	63727	0.35	prf
125.3164	0.5	87	DIAGONAL-LU-RD-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	145	64162	0.35	prf
125.916	0.5	88	DIAGONAL-LU-RD-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	146	64469	0.35	prf
126.7656	0.5	89	DIAGONAL-LU-RD-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	147	64904	0.35	prf
127.6172	0.5	90	DIAGONAL-LU-RD-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	148	65340	0.35	prf
128.4668	0.5	91	DIAGONAL-LU-RD-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	149	65775	0.35	prf
129.3164	0.5	92	DIAGONAL-LU-RD-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	150	66210	0.35	prf
130.166	0.5	93	DIAGONAL-LU-RD-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	151	66645	0.35	prf
131.0176	0.5	94	DIAGONAL-LU-RD-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	152	67081	0.35	prf
132.1172	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	153	67644	0.35	prf
132.9668	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	154	68079	0.35	prf
133.8164	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	155	68514	0.35	prf
134.668	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	156	68950	0.35	prf
135.2676	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	157	69257	0.35	prf
136.3672	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	158	69820	0.35	prf
137.2168	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	159	70255	0.35	prf
138.0176	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	160	70665	0.35	prf
138.918	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	161	71126	0.35	prf
139.5176	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	162	71433	0.35	prf
140.6191	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	163	71997	0.35	prf
141.4688	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	164	72432	0.35	prf
142.3184	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	165	72867	0.35	prf
142.918	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	166	73174	0.35	prf
143.7695	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	167	73610	0.35	prf
144.8691	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	168	74173	0.35	prf
145.7188	0.5	58	HORIZONTAL-U-D-28	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	169	74608	0.35	prf
146.3184	0.5	57	HORIZONTAL-U-D-27	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	170	74915	0.35	prf
147.168	0.5	56	HORIZONTAL-U-D-26	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	171	75350	0.35	prf
148.2695	0.5	55	HORIZONTAL-U-D-25	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	172	75914	0.35	prf
149.1191	0.5	54	HORIZONTAL-U-D-24	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	173	76349	0.35	prf
149.9688	0.5	53	HORIZONTAL-U-D-23	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	174	76784	0.35	prf
150.8203	0.5	52	HORIZONTAL-U-D-22	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	175	77220	0.35	prf
151.6699	0.5	51	HORIZONTAL-U-D-21	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	176	77655	0.35	prf
152.6191	0.5	50	HORIZONTAL-U-D-20	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	177	78141	0.35	prf
153.4707	0.5	49	HORIZONTAL-U-D-19	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	178	78577	0.35	prf
154.3203	0.5	48	HORIZONTAL-U-D-18	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	179	79012	0.35	prf
155.1699	0.5	47	HORIZONTAL-U-D-17	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	180	79447	0.35	prf
156.0195	0.5	46	HORIZONTAL-U-D-16	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	181	79882	0.35	prf
157.1211	0.5	45	HORIZONTAL-U-D-15	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	182	80446	0.35	prf
157.8711	0.5	44	HORIZONTAL-U-D-14	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	183	80830	0.35	prf
158.5703	0.5	43	HORIZONTAL-U-D-13	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	184	81188	0.35	prf
159.4199	0.5	42	HORIZONTAL-U-D-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	185	81623	0.35	prf
160.2715	0.5	41	HORIZONTAL-U-D-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	186	82059	0.35	prf
161.2383	0.5	40	HORIZONTAL-U-D-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	187	82554	0.35	prf
161.9707	0.5	39	HORIZONTAL-U-D-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	188	82929	0.35	prf
162.8203	0.5	38	HORIZONTAL-U-D-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	189	83364	0.35	prf
163.6719	0.5	37	HORIZONTAL-U-D-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	190	83800	0.35	prf
164.5215	0.5	36	HORIZONTAL-U-D-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	191	84235	0.35	prf
165.4219	0.5	35	HORIZONTAL-U-D-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	192	84696	0.35	prf
166.2207	0.5	34	HORIZONTAL-U-D-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	193	85105	0.35	prf
167.0723	0.5	33	HORIZONTAL-U-D-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	194	85541	0.35	prf
167.8223	0.5	32	HORIZONTAL-U-D-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	195	85925	0.35	prf
168.6719	0.5	31	HORIZONTAL-U-D-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	196	86360	0.35	prf
169.6211	0.5	95	DIAGONAL-RU-LD-1	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	197	86846	0.35	prf
170.4727	0.5	96	DIAGONAL-RU-LD-2	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	198	87282	0.35	prf
