onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	stim_file_index2	category_repeat	event_sample	task_name
59.0371	0.133	0.133	3	FACES-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	60	56	1	30227	sixcatlocisidiff
60.7715	0.133	0.017	3	FACES-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	51	75	0	31115	sixcatlocisidiff
62.2051	0.133	0.017	5	SCENES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	108	114	1	31849	sixcatlocisidiff
63.5527	0.133	0.533	1	BODIES-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	4	24	1	32539	sixcatlocisidiff
64.8379	0.133	0.267	6	SCRAMBLED-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	141	115	0	33197	sixcatlocisidiff
66.1055	0.133	0.033	5	SCENES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	114	118	1	33846	sixcatlocisidiff
67.6562	0.133	0.133	6	SCRAMBLED-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	144	5	0	34640	sixcatlocisidiff
69.3203	0.133	0.267	3	FACES-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	67	55	1	35492	sixcatlocisidiff
71.0234	0.133	0.133	4	OBJECTS-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	76	89	1	36364	sixcatlocisidiff
72.6895	0.133	0.533	4	OBJECTS-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	73	68	0	37217	sixcatlocisidiff
74.373	0.133	0.267	4	OBJECTS-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	89	76	1	38079	sixcatlocisidiff
75.7051	0.133	0.133	1	BODIES-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	9	16	1	38761	sixcatlocisidiff
77.0723	0.133	0.033	3	FACES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	49	65	1	39461	sixcatlocisidiff
78.5742	0.133	0.017	2	BUILDINGS-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	35	27	1	40230	sixcatlocisidiff
80.0234	0.133	0.267	2	BUILDINGS-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	39	45	1	40972	sixcatlocisidiff
81.6738	0.133	0.033	3	FACES-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	70	105	0	41817	sixcatlocisidiff
83.3398	0.133	0.067	4	OBJECTS-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	77	143	0	42670	sixcatlocisidiff
84.9746	0.133	0.017	6	SCRAMBLED-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	142	124	1	43507	sixcatlocisidiff
86.4238	0.133	0.267	5	SCENES-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	104	113	1	44249	sixcatlocisidiff
87.9414	0.133	0.533	2	BUILDINGS-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	36	58	0	45026	sixcatlocisidiff
89.4062	0.133	0.067	5	SCENES-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	117	103	1	45776	sixcatlocisidiff
90.9746	0.133	0.067	4	OBJECTS-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	83	95	1	46579	sixcatlocisidiff
92.4082	0.133	0.033	5	SCENES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	111	116	1	47313	sixcatlocisidiff
93.9414	0.133	0.033	6	SCRAMBLED-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	124	123	1	48098	sixcatlocisidiff
95.5586	0.133	0.533	3	FACES-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	57	92	0	48926	sixcatlocisidiff
96.9258	0.133	0.267	4	OBJECTS-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	74	84	1	49626	sixcatlocisidiff
98.627	0.133	0.533	2	BUILDINGS-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	48	120	0	50497	sixcatlocisidiff
100.1914	0.133	0.033	3	FACES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	65	63	1	51298	sixcatlocisidiff
101.9102	0.133	0.067	3	FACES-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	61	73	0	52178	sixcatlocisidiff
103.5098	0.133	0.133	2	BUILDINGS-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	27	47	1	52997	sixcatlocisidiff
104.9766	0.133	0.033	1	BODIES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	24	21	1	53748	sixcatlocisidiff
106.6602	0.133	0.267	6	SCRAMBLED-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	139	119	0	54610	sixcatlocisidiff
108.2441	0.133	0.067	6	SCRAMBLED-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	122	129	1	55421	sixcatlocisidiff
109.5273	0.133	0.067	1	BODIES-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	22	130	0	56078	sixcatlocisidiff
111.0273	0.133	0.067	1	BODIES-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	17	77	0	56846	sixcatlocisidiff
112.2949	0.133	0.533	2	BUILDINGS-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	45	29	1	57495	sixcatlocisidiff
113.8594	0.133	0.033	4	OBJECTS-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	93	15	0	58296	sixcatlocisidiff
115.3438	0.133	0.267	1	BODIES-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	7	144	0	59056	sixcatlocisidiff
116.6777	0.133	0.533	6	SCRAMBLED-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	133	137	1	59739	sixcatlocisidiff
117.9453	0.133	0.533	4	OBJECTS-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	86	72	0	60388	sixcatlocisidiff
119.5449	0.133	0.033	2	BUILDINGS-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	31	59	0	61207	sixcatlocisidiff
121.1465	0.133	0.133	6	SCRAMBLED-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	136	142	1	62027	sixcatlocisidiff
122.6465	0.133	0.133	3	FACES-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	69	22	0	62795	sixcatlocisidiff
124.0117	0.133	0.533	3	FACES-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	72	7	0	63494	sixcatlocisidiff
125.7285	0.133	0.267	3	FACES-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	53	31	0	64373	sixcatlocisidiff
127.4805	0.133	0.267	2	BUILDINGS-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	37	11	0	65270	sixcatlocisidiff
128.9297	0.133	0.133	3	FACES-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	71	66	1	66012	sixcatlocisidiff
130.3965	0.133	0.017	5	SCENES-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	100	36	0	66763	sixcatlocisidiff
131.8965	0.133	0.017	1	BODIES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	6	20	1	67531	sixcatlocisidiff
133.2305	0.133	0.017	3	FACES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	66	71	1	68214	sixcatlocisidiff
134.5469	0.133	0.017	2	BUILDINGS-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	43	139	0	68888	sixcatlocisidiff
136.1973	0.133	0.267	4	OBJECTS-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	87	134	0	69733	sixcatlocisidiff
137.748	0.133	0.133	1	BODIES-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	23	98	0	70527	sixcatlocisidiff
139.0488	0.133	0.133	1	BODIES-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	10	52	0	71193	sixcatlocisidiff
140.3965	0.133	0.533	1	BODIES-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	14	37	0	71883	sixcatlocisidiff
141.9629	0.133	0.533	6	SCRAMBLED-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	129	132	1	72685	sixcatlocisidiff
143.6816	0.133	0.017	2	BUILDINGS-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	29	30	1	73565	sixcatlocisidiff
145.0488	0.133	0.017	1	BODIES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	21	9	1	74265	sixcatlocisidiff
146.6816	0.133	0.267	5	SCENES-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	113	102	1	75101	sixcatlocisidiff
148.0488	0.133	0.267	4	OBJECTS-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	85	101	0	75801	sixcatlocisidiff
149.4668	0.133	0.017	4	OBJECTS-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	78	50	0	76527	sixcatlocisidiff
150.9336	0.133	0.017	3	FACES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	63	62	1	77278	sixcatlocisidiff
152.2168	0.133	0.033	1	BODIES-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	5	86	0	77935	sixcatlocisidiff
153.7812	0.133	0.533	4	OBJECTS-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	88	81	1	78736	sixcatlocisidiff
155.2012	0.133	0.033	5	SCENES-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	101	80	0	79463	sixcatlocisidiff
156.6504	0.133	0.067	5	SCENES-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	118	111	1	80205	sixcatlocisidiff
158.3184	0.133	0.033	6	SCRAMBLED-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	130	110	0	81059	sixcatlocisidiff
160.0332	0.133	0.033	3	FACES-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	50	87	0	81937	sixcatlocisidiff
161.4668	0.133	0.017	6	SCRAMBLED-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	137	131	1	82671	sixcatlocisidiff
163.1016	0.133	0.017	5	SCENES-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	99	109	1	83508	sixcatlocisidiff
164.834	0.133	0.133	4	OBJECTS-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	96	138	0	84395	sixcatlocisidiff
166.3672	0.133	0.267	2	BUILDINGS-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	25	26	1	85180	sixcatlocisidiff
167.9863	0.133	0.133	5	SCENES-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	106	41	0	86009	sixcatlocisidiff
169.6523	0.133	0.533	4	OBJECTS-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	90	79	1	86862	sixcatlocisidiff
171.3867	0.133	0.017	4	OBJECTS-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	75	127	0	87750	sixcatlocisidiff
172.7852	0.133	0.033	1	BODIES-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	1	57	0	88466	sixcatlocisidiff
174.4531	0.133	0.133	5	SCENES-SAMETWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	109	117	1	89320	sixcatlocisidiff
175.9199	0.133	0.017	1	BODIES-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	12	112	0	90071	sixcatlocisidiff
177.2363	0.133	0.017	4	OBJECTS-SAMETWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	94	74	1	90745	sixcatlocisidiff
178.8203	0.133	0.267	5	SCENES-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	110	70	0	91556	sixcatlocisidiff
180.3691	0.133	0.533	5	SCENES-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	115	34	0	92349	sixcatlocisidiff
181.7031	0.133	0.533	5	SCENES-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	102	108	1	93032	sixcatlocisidiff
183.2363	0.133	0.067	6	SCRAMBLED-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	138	17	0	93817	sixcatlocisidiff
184.8535	0.133	0.017	2	BUILDINGS-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	41	78	0	94645	sixcatlocisidiff
186.2363	0.133	0.033	4	OBJECTS-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	80	107	0	95353	sixcatlocisidiff
187.7715	0.133	0.533	3	FACES-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	56	54	1	96139	sixcatlocisidiff
189.2871	0.133	0.033	1	BODIES-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	8	13	1	96915	sixcatlocisidiff
191.0039	0.133	0.067	2	BUILDINGS-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	30	38	1	97794	sixcatlocisidiff
192.7383	0.133	0.067	6	SCRAMBLED-SAMETWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	125	133	1	98682	sixcatlocisidiff
194.1387	0.133	0.033	2	BUILDINGS-DIFFTWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	44	53	0	99399	sixcatlocisidiff
195.7559	0.133	0.133	2	BUILDINGS-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	32	135	0	100227	sixcatlocisidiff
197.3711	0.133	0.267	1	BODIES-SAMETWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	18	4	1	101054	sixcatlocisidiff
198.6719	0.133	0.533	5	SCENES-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	105	23	0	101720	sixcatlocisidiff
200.2383	0.133	0.533	5	SCENES-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	103	99	1	102522	sixcatlocisidiff
201.5391	0.133	0.133	5	SCENES-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	97	51	0	103188	sixcatlocisidiff
203.0234	0.133	0.033	4	OBJECTS-SAMETWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	79	90	1	103948	sixcatlocisidiff
204.3242	0.133	0.533	3	FACES-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	62	67	1	104614	sixcatlocisidiff
205.8574	0.133	0.533	6	SCRAMBLED-DIFFTWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	128	40	0	105399	sixcatlocisidiff
207.457	0.133	0.267	2	BUILDINGS-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	34	141	0	106218	sixcatlocisidiff
208.957	0.133	0.017	6	SCRAMBLED-DIFFTWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	143	28	0	106986	sixcatlocisidiff
210.6914	0.133	0.267	5	SCENES-DIFFTWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	120	69	0	107874	sixcatlocisidiff
212.0742	0.133	0.067	3	FACES-DIFFTWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	59	85	0	108582	sixcatlocisidiff
213.3418	0.133	0.133	6	SCRAMBLED-DIFFTWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	140	14	0	109231	sixcatlocisidiff
214.7422	0.133	0.533	2	BUILDINGS-SAMETWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatlocisidiff_acq-clinical_run-01.mat	42	39	1	109948	sixcatlocisidiff
