name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description
AT05	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
AT06	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
MT01	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
MT02	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
MT03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
MT04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O01	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O02	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O05	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
O06	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P01	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	bad	outlierspectrum
P02	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	bad	outlierspectrum
P03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P05	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P06	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
DMT01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMT10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DI08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAL01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAL02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAL03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAL04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DSL01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DSL02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DSL03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DSL04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPL01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPL02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPL03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPL04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
SG1	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG6	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
EKG	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
EKG 2	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC1	TRIG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
