name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description
PT03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
PT04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
AMT01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
AMT06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
AMT10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
PMT01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
PMT02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	low freq
PMT03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	low freq
PMT04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
PMT05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	low freq
PMT06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
PMT07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
PMT08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
SL01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	low freq
SL02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	low freq
SL03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
SL04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
SG1	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG6	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
LEKG	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
REKG	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC1	TRIG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
